field,variant,measure,lambda_top_bits,free_top_bits,free_sum_bits,conditional_sum_bits,rms_final_1024,qr_free_sum_bits,qr_free_top_bits
20,all8_075_control,8192,-1.2790322063903758,0.72096779360964,5.067633982579281,-10.93236601742072,0.0,5.067633982579295,0.7209677936096808
21,free,8192,0.6489136993425412,0.6489136993425412,4.467782693915201,4.467782693915201,0.3670519158284892,4.467782693915206,0.6489136993425724
21,fixed1_095,8192,0.6457966013969733,0.6489136993425412,4.467782693915201,0.14585459902785924,0.3415049125213237,4.467782693915206,0.6489136993425724
21,rotate1_095,8192,0.1678879844074473,0.6489136993425412,4.467782693915201,0.14585459902785924,0.1912763945718084,4.467782693915206,0.6489136993425724
21,rotate1_0999,8192,0.05536679123361353,0.6489136993425412,4.467782693915201,-5.498001590745122,0.09489050996811779,4.467782693915206,0.6489136993425724
21,fixed4_095,8192,0.5986149217055575,0.6489136993425412,4.467782693915201,-12.819929685634168,0.24686169020703425,4.467782693915206,0.6489136993425724
21,alternate4_095,8192,-1.4567090368752373,0.6489136993425412,4.467782693915201,-12.819929685634168,0.0,4.467782693915206,0.6489136993425724
21,all8_075_control,8192,-1.3510863006574598,0.6489136993425412,4.467782693915201,-11.5322173060848,0.0,4.467782693915206,0.6489136993425724
22,free,8192,0.7088478938610879,0.7088478938610879,4.889974388361173,4.889974388361173,0.3889817305582379,4.889974388361173,0.7088478940409232
22,fixed1_095,8192,0.7073348341069302,0.7088478938610879,4.889974388361173,0.5680462934738308,0.3667697601198636,4.889974388361173,0.7088478940409232
22,rotate1_095,8192,0.18840840239615023,0.7088478938610879,4.889974388361173,0.5680462934738308,0.20791697368543946,4.889974388361173,0.7088478940409232
22,rotate1_0999,8192,-0.091125742787677,0.7088478938610879,4.889974388361173,-5.07580989629915,0.0,4.889974388361173,0.7088478940409232
22,fixed4_095,8192,0.6739801781814856,0.7088478938610879,4.889974388361173,-12.397737991188196,0.2744165848337554,4.889974388361173,0.7088478940409232
22,alternate4_095,8192,-1.4187573415515238,0.7088478938610879,4.889974388361173,-12.397737991188196,0.0,4.889974388361173,0.7088478940409232
22,all8_075_control,8192,-1.2911521061796916,0.7088478938610879,4.889974388361173,-11.110025611638827,0.0,4.889974388361173,0.7088478940409232
23,free,8192,0.8362162475492088,0.8362162475492088,5.841345208689497,5.841345208689497,0.42930587397017106,5.841345208689506,0.8362162475492092
23,fixed1_095,8192,0.8362163306558834,0.8362162475492088,5.841345208689497,1.519417113802155,0.4006531702218325,5.841345208689506,0.8362162475492092
23,rotate1_095,8192,0.30130864790782724,0.8362162475492088,5.841345208689497,1.519417113802155,0.247738212149597,5.841345208689506,0.8362162475492092
23,rotate1_0999,8192,-0.1599401338118455,0.8362162475492088,5.841345208689497,-4.124439075970826,0.0,5.841345208689506,0.8362162475492092
23,fixed4_095,8192,0.7993723161130047,0.8362162475492088,5.841345208689497,-11.446367170859872,0.2964977636427234,5.841345208689506,0.8362162475492092
23,alternate4_095,8192,-1.3181354092882702,0.8362162475492088,5.841345208689497,-11.446367170859872,0.0,5.841345208689506,0.8362162475492092
23,all8_075_control,8192,-1.1637837524507875,0.8362162475492088,5.841345208689497,-10.158654791310504,0.0,5.841345208689506,0.8362162475492092
24,free,8192,0.7812861746101271,0.7812861746101271,5.457444466437732,5.457444466437732,0.4220866334112893,5.457444466437751,0.7812861746101276
24,fixed1_095,8192,0.7728566673040419,0.7812861746101271,5.457444466437732,1.1355163715503895,0.39480690893203607,5.457444466437751,0.7812861746101276
24,rotate1_095,8192,0.2510043254013485,0.7812861746101271,5.457444466437732,1.1355163715503895,0.22094912927618318,5.457444466437751,0.7812861746101276
24,rotate1_0999,8192,-0.1630904585207323,0.7812861746101271,5.457444466437732,-4.508339818222591,0.0,5.457444466437751,0.7812861746101276
24,fixed4_095,8192,0.7579237256957709,0.7812861746101271,5.457444466437732,-11.830267913111637,0.29668249692079984,5.457444466437751,0.7812861746101276
24,alternate4_095,8192,-1.3637576176048454,0.7812861746101271,5.457444466437732,-11.830267913111637,0.0,5.457444466437751,0.7812861746101276
